DEPTH_m,LATITUDE,LONGITUDE,FM_ID
999999,-38.86323175,-69.2624233,16
1700,-38.86341173,-69.26277216,13
3353,-38.86185329,-69.25122463,2
2600,-38.85646589,-69.29150646,10
1671,-38.85808319,-69.29268818,16
2150,-38.88822671,-69.16052131,10
999999,-38.88271388,-69.16300979,10
2162,-38.88860929,-69.16673016,10
999999,-38.88843355,-69.15419372,10
999999,-38.87781555,-69.17778861,10
999999,-38.8843111,-69.17434798,10
2955,-38.88797278,-69.17828682,10
999999,-38.87946245,-69.18706007,10
2608,-38.88163087,-69.19197335,10
998,-38.89613534,-69.18423963,13
999999,-38.91951532,-69.21376689,99
949,-38.96195714,-69.56177498,10
790,-38.96292799,-69.56314399,10
585,-38.96127063,-69.5426207,10
662,-38.94624899,-69.5195622,10
3255,-38.76311101,-68.81751604,10
2355,-38.7659,-68.8069,13
2267,-38.7633499,-68.80103472,13
2256,-38.7631503,-68.79130169,13
2290,-38.7694,-68.82389999,13
2343,-38.7696134,-68.82440739,13
2364,-38.74235907,-68.84563761,13
999999,-37.44237515,-69.48838371,23
854,-37.7888918,-68.32264396,4
853,-37.79141199,-68.31931311,4
5695.07,-38.27352395,-68.65994746,23
5551.07,-38.27352338,-68.66006277,23
5579.07,-38.27352452,-68.6598341,23
4477,-38.26240557,-68.57795571,23
4535,-38.26240542,-68.57784077,23
3005,-38.7240589,-68.25673486,13
4225,-38.73766599,-68.282893,10
4200,-38.73848599,-68.282891,10
4180,-38.74482016,-68.24712194,10
4180,-38.74472954,-68.24700948,10
4180,-38.74463982,-68.24689805,10
999999,-38.44561639,-68.97874437,23
999999,-38.44561425,-68.97862337,23
999999,-38.44561497,-68.97885363,23
999999,-38.46327526,-69.02670139,23
999999,-38.46327536,-69.026472,23
999999,-38.4632759,-69.02658732,23
2941,-38.49226009,-69.03488999,23
5202,-38.49226019,-69.03496718,23
3784,-38.49226002,-69.03503296,23
2568,-38.49225977,-69.0351106,23
999999,-38.49551,-69.0362306,23
999999,-38.49551,-69.036116,23
999999,-38.49550999,-69.03634529,23
999999,-38.49551,-69.03645999,23
999999,-38.49902769,-69.0466,23
999999,-38.49902769,-69.04636944,23
3102.2,-38.5164869,-69.07048019,23
3043.4,-38.5164869,-69.0703658,23
3041.6,-38.5164872,-69.07025083,23
3045,-38.51648722,-69.07013639,23
1241,-37.97760533,-69.17371715,4
860,-37.97760493,-69.17331401,20
5215,-38.348152,-68.75154508,23
4970,-38.34815211,-68.75143116,23
5195,-38.34815169,-68.75131595,23
5067,-38.34815119,-68.75120145,23
5122,-38.15434006,-68.70011069,23
999999,-38.15434018,-68.70022448,23
4902,-38.17636949,-68.7487152,23
5007,-38.17637088,-68.74860141,23
5100,-38.19556935,-68.76180414,23
5278,-38.37644293,-69.20341084,23
720,-38.19018,-68.865455,20
4486,-38.19025999,-68.85781,23
4501,-38.19024886,-68.85763148,23
4400,-38.19024865,-68.85746026,23
5600,-38.190216,-68.882541,23
5600,-38.19021699,-68.88236999,23
999999,-38.176168,-68.849682,23
4400,-38.17598,-68.84968,23
4630,-38.14821999,-68.80795,10
5366,-38.37644371,-69.20353501,23
5215,-38.37644386,-69.20365907,23
5376,-38.37644328,-69.20378438,23
999999,-38.1964695,-68.76197119,23
3260,-37.70369793,-69.69628695,23
4790,-37.70369793,-69.69628695,23
3405,-37.8001581,-69.69037746,14
3260,-37.92057029,-69.65430795,23
3252,-37.92057029,-69.65430795,22
5900,-38.13248481,-68.89520335,23
999999,-38.15272804,-68.77992436,23
999999,-38.22116382,-68.68693089,23
999999,-38.22120726,-68.68670185,23
999999,-38.22120686,-68.68658755,23
999999,-38.22120837,-68.68681525,23
999999,-38.27696418,-68.65117222,4
2986.39,-38.28947724,-68.64575505,23
2986.39,-38.28947641,-68.64586913,23
4730.06,-38.28947689,-68.64564121,23
2995.21,-38.28947664,-68.64552679,23
4466,-38.33677254,-68.66831008,23
4510,-38.3375941,-68.6681226,23
999999,-38.30325567,-68.63175984,23
999999,-38.30351938,-68.63176737,23
999999,-38.30379507,-68.63176725,23
3063.35,-38.51770336,-69.06265713,23
2999.2,-38.51770342,-69.06254247,23
3055.33,-38.5177022,-69.06243313,23
999999,-38.51770354,-69.06231314,23
999999,-38.58121006,-69.17520035,23
999999,-38.5812164,-69.17508059,23
999999,-38.5635761,-69.1341467,23
999999,-38.5635764,-69.13403189,23
999999,-38.53713579,-69.1123814,23
999999,-38.53713579,-69.1122667,23
999999,-38.53713609,-69.1121519,23
3116.99,-38.53396299,-69.1110701,23
3129.13,-38.5339639,-69.1109554,23
3137.66,-38.53398509,-69.1108499,23
999999,-38.53301759,-69.1008545,23
3106.2,-38.53301689,-69.1007789,23
3099.5,-38.533017,-69.1007054,23
3047.27,-38.5365842,-69.1012448,23
5215,-38.5363833,-69.0814556,23
3020,-38.53638329,-69.08122499,23
5196,-38.5363833,-69.0811111,23
3020.61,-38.53638329,-69.0813417,23
4971,-38.53327529,-69.08019359,23
2655,-38.53327439,-69.0800803,23
999999,-38.53327439,-69.0800803,23
849,-38.53327439,-69.0799644,23
1949,-38.53327439,-69.0798497,23
1944,-38.53404036,-69.09017679,23
1967,-38.53402698,-69.09052002,23
1974.94,-38.53402706,-69.09040648,23
5298,-38.53403166,-69.09029065,23
999999,-38.4990283,-69.04689946,23
3041,-38.4662022,-69.01785189,23
2940,-38.46606079,-69.01774639,23
4639,-38.4660608,-69.01766499,23
1998,-38.46606079,-69.01757329,23
5100,-38.4630531,-69.0165828,23
999999,-38.4630519,-69.0164681,23
999999,-38.46305109,-69.01635359,23
999999,-38.46305109,-69.01623919,23
999999,-38.46642999,-69.0278539,23
999999,-38.46642999,-69.02792829,23
999999,-38.46643,-69.0280028,23
999999,-38.46643,-69.02807719,23
2680,-38.33059999,-68.89399999,19
3011,-38.3306,-68.8939,19
2673,-38.33139999,-68.89409999,19
999999,-38.3183597,-68.88834447,23
3050,-38.31838306,-68.88824371,23
2686,-38.31918444,-68.88841584,23
3060,-38.31919465,-68.88830407,23
3114,-38.29670867,-68.91751001,23
3095,-38.30584399,-68.881695,19
2720,-38.30609658,-68.88162459,19
999999,-38.35591514,-68.72782718,23
999999,-38.3957595,-68.64983732,23
2671,-38.39575325,-68.64949337,23
999999,-38.3957581,-68.64960793,23
999999,-38.3957588,-68.64972297,23
999999,-38.41024119,-68.62842396,23
999999,-38.41048863,-68.62855882,23
999999,-38.41032385,-68.62846956,23
999999,-38.4104065,-68.62851394,23
5853,-38.3853261,-68.60483308,23
4867,-38.38532669,-68.60517536,23
5905,-38.38532636,-68.60506096,23
4845,-38.38532604,-68.60494638,23
999999,-38.37099904,-68.54800297,23
999999,-38.37099673,-68.54766118,23
999999,-38.37099717,-68.54777652,23
999999,-38.37099965,-68.54788957,23
3220,-38.34598434,-68.66868375,23
3146,-38.34518447,-68.66872002,23
999999,-38.43405048,-68.597107,23
999999,-38.43414101,-68.59710649,23
999999,-38.43423117,-68.59710599,23
999999,-38.4343201,-68.59710641,23
3106,-38.43596074,-68.56130675,23
999999,-38.43595895,-68.56119177,23
3383,-38.51397786,-68.61378376,21
3194,-38.51414216,-68.61386085,21
3341,-38.5143107,-68.61393941,21
999999,-38.51451847,-68.61414052,21
4231,-38.51402141,-68.61458819,21
3288,-38.51385333,-68.61451066,21
3458,-38.51368299,-68.61443154,21
3640,-38.54751643,-68.58369523,21
3625,-38.54766925,-68.58365489,21
3151,-38.54766354,-68.58374703,21
4034,-38.5477793,-68.58391932,21
3426,-38.52999999,-68.60919999,21
3182,-38.5299446,-68.60875981,21
3319,-38.53001532,-68.60869731,21
3223,-38.53013015,-68.60863442,21
3314,-38.55074432,-68.59289525,21
3350,-38.55087478,-68.59284702,21
3434,-38.55105943,-68.59275778,21
999999,-38.55076331,-68.59317417,21
3196,-38.54365759,-68.59624065,21
3200,-38.38890699,-68.35548,23
3126,-38.38890699,-68.35548,23
893,-37.45657828,-68.54285607,4
906,-37.45657049,-68.54317259,4
962,-37.46127783,-68.53036648,4
631,-37.46139757,-68.53009185,4
2721,-38.99521729,-68.99841796,11
2545,-38.9887833,-68.9944675,11
1012,-38.54524929,-69.23489617,20
1460,-38.54524187,-69.23432766,4
5064,-38.53808263,-69.23626806,23
5041,-38.53809119,-69.23601473,23
1000,-38.55877349,-69.23496836,24
1432,-38.55878527,-69.23439119,24
2900,-38.55900992,-69.28643761,23
999999,-38.55900946,-69.28655211,23
999999,-38.55901067,-69.28620735,23
999999,-38.5590103,-69.28632231,23
1838,-38.59428679,-69.24277657,14
1919,-38.62274219,-69.25107077,14
3040,-38.55899642,-69.34135831,22
3082.6,-38.55223472,-69.32003709,14
999999,-38.54166707,-69.20157735,22
999999,-38.54113961,-69.15117995,23
999999,-38.54113976,-69.15106524,23
999999,-38.5411399,-69.15095054,23
999999,-38.54114005,-69.15083584,23
999999,-38.54114671,-69.14666188,23
999999,-38.54114685,-69.14654718,23
999999,-38.54114005,-69.15083584,23
999999,-38.54115131,-69.14256821,23
999999,-38.56351808,-69.18348507,23
999999,-38.56351835,-69.18331296,23
999999,-38.56351862,-69.18314028,23
3018.18,-38.4260993,-69.05434838,23
2982.98,-38.42609981,-69.05423444,23
999999,-38.91076227,-68.47420528,11
1929,-37.726836,-69.41846839,0
3600,-37.71041005,-69.28284286,23
3600,-37.71041207,-69.28274549,23
6902.3,-37.71040981,-69.28264584,23
5385,-37.79185376,-69.21438942,23
5358,-37.79185426,-69.21416269,23
1317,-38.95416457,-69.20949932,10
3130,-38.29812804,-68.80597565,24
3407,-38.49751002,-68.60981498,21
4304,-38.49790811,-68.60974938,21
4134,-38.49771291,-68.60967168,21
3541,-38.49760302,-68.60963921,21
999999,-38.50571953,-68.66466481,21
3290,-38.50540704,-68.66451437,21
3258,-38.50573978,-68.68041803,21
4105,-38.50566698,-68.68054181,21
3133,-38.51670963,-68.67950956,21
5165,-38.34059307,-68.9870127,23
5176,-38.34059315,-68.98687567,23
5332,-38.34059322,-68.98673886,23
4870,-38.51687212,-68.67959934,21
3626,-38.51692264,-68.679663,21
3700,-38.5170403,-68.67979797,21
4000,-38.5171972,-68.6615315,21
3000,-38.8791833,-68.5633482,10
2639,-38.87921829,-68.5757894,11
2755,-38.8820803,-68.57630249,10
3250,-38.8841356,-68.57894919,11
2480,-38.8788989,-68.58717829,11
2819,-38.8739883,-68.58533779,10
2454,-38.85814,-68.647945,10
2300,-38.86085616,-68.63558011,10
3960,-38.70827438,-68.90691036,16
3322,-38.70637476,-68.88497677,10
2303,-38.72840267,-68.86954196,13
2330,-38.72799999,-68.8686,19
2207,-38.72808277,-68.8681622,13
2305,-38.7281,-68.8687,13
2414,-38.7318,-68.85889999,13
2400,-38.73209999,-68.85919999,13
1285,-38.84107443,-69.15765919,4
254,-38.89366726,-68.95325325,7
1026,-38.89504046,-68.96460491,7
1049.6,-38.96506,-68.42229999,7
1259.4,-38.96614,-68.42260999,4
597,-38.9614,-68.3837,4
1504,-38.94028001,-68.38330579,22
2000,-38.9125,-68.374444,13
3150,-38.90263027,-68.41861305,11
2050,-38.91583846,-68.50706878,13
2630,-38.12487655,-68.75388217,19
999999,-37.71314247,-69.14462134,20
1970,-39.35833326,-69.80371164,23
1480,-39.35228562,-69.44973328,18
1370,-39.35453468,-69.36429143,18
4100,-38.20705668,-69.79047359,23
2910,-38.9187212,-68.30864093,11
1313,-37.39771661,-69.36516306,9
3338,-37.61405862,-68.87670494,13
1720,-38.18927017,-69.15032288,14
2506,-39.07521371,-69.67019384,11
4059,-38.2697282,-68.2856252,21
3180,-38.26974501,-68.28500566,21
4214,-38.27016654,-68.28508643,21
2862,-38.30923561,-69.11248582,23
2896,-38.30963938,-69.11266961,14
3189,-38.34437746,-69.27770323,14
2726.07,-38.3982766,-69.21006791,23
2737.7,-38.39827619,-69.21029663,23
2716.4,-38.39847474,-69.20525434,23
4976,-38.39847543,-69.20548261,23
2545,-37.41076275,-68.85838211,24
2463,-37.77375542,-68.54008992,23
1609,-37.2773211,-69.33375515,0
1576,-37.27798481,-69.32989747,0
2509,-38.45062414,-68.70025267,19
3293,-38.45056272,-68.70022054,21
2960,-38.35668969,-68.88338992,23
1942,-38.56956069,-69.2952198,14
4917,-38.56956094,-69.29451631,23
999999,-38.56956941,-69.29440389,23
4558.35,-38.56956942,-69.29440388,23
4640,-38.56958604,-69.29417424,23
3095,-37.73064868,-68.90575302,14
944,-37.73094179,-68.90555959,14
999999,-37.7309418,-68.90555956,14
1925,-37.73108581,-68.90584776,14
1100,-37.73130666,-68.90598281,4
3100,-37.73136523,-68.90584354,24
3273,-37.73830207,-68.90723725,4
3046,-37.73850936,-68.90722121,19
999999,-37.73824223,-68.90734044,4
2804,-37.7249013,-68.92056664,4
3326,-38.22368323,-68.51099162,22
999999,-37.34954164,-69.17460108,23
999999,Not reported,Not reported,23
999999,Not reported,Not reported,23
6074,Not reported,Not reported,23
6074,Not reported,Not reported,23
6074,Not reported,Not reported,23
2660,-38.92451822,-68.31448076,11
2500,-37.12323368,-69.66625529,9
1494,-37.39704114,-69.42087466,9
1430.1,-37.3972495,-69.41662926,9
1345,-37.38194242,-69.21764379,9
1300,-37.39109577,-69.36429649,9
4200,-37.3861009,-69.54628313,23
1537,-37.36359787,-69.28310176,0
1292,-37.36350533,-69.28633381,9
1485,-37.36329705,-69.28754763,0
1519,-37.36419305,-69.28653337,0
1499,-37.36391234,-69.28645268,9
1544,-37.36627724,-69.28687448,0
3003,-38.71461441,-68.2442415,13
2600,-38.94502903,-68.16527919,10
1422,-37.4287543,-69.29836478,9
723,-37.42784434,-69.29697207,7
1333,-37.29026848,-69.26570521,0
1325,-37.29060825,-69.26302564,0
1464,-38.91872775,-69.17787604,2
999999,-38.91879108,-69.17525775,24
1112,-39.45925994,-69.34441765,99
2820,-37.44218015,-69.04957071,23
2357.3,-37.44630482,-69.03767571,24
999999,-37.70975699,-69.15240299,8
1200,-37.70635845,-69.15337675,8
3150,-39.09882565,-69.49435855,11
4500,-37.78058572,-69.0947308,23
999999,-37.78061307,-69.09455046,23
1817,Not reported,Not reported,23
4337,-38.09078956,-68.60464049,23
4055,-38.09078873,-68.6045265,23
3062,Not reported,Not reported,23
5081,Not reported,Not reported,23
5248,Not reported,Not reported,23
5411.37,Not reported,Not reported,23
1758,-38.84363862,-69.13859916,7
1678,-38.84772239,-69.15113934,7
2352,-38.70466041,-68.86597378,13
3008.31,-37.57839311,-69.13262561,23
3059.36,-37.57839318,-69.1327398,23
999999,-37.71981837,-69.1595756,0
3399,-38.40052507,-68.52762471,23
5733,-38.36990921,-68.66441212,23
5265,-38.36990893,-68.66475493,23
5780,-38.36990879,-68.66463981,23
5753,-38.36990953,-68.66452659,23
999999,Not reported,Not reported,23
999999,Not reported,Not reported,23
999999,Not reported,Not reported,23
999999,Not reported,Not reported,23
999999,Not reported,Not reported,23
999999,Not reported,Not reported,23
5700,Not reported,Not reported,23
999999,Not reported,Not reported,23
999999,Not reported,Not reported,23
999999,Not reported,Not reported,23
999999,Not reported,Not reported,23
999999,Not reported,Not reported,23
999999,Not reported,Not reported,23
999999,Not reported,Not reported,23
999999,Not reported,Not reported,9
999999,Not reported,Not reported,11
999999,Not reported,Not reported,23
999999,Not reported,Not reported,23
999999,Not reported,Not reported,23
999999,-37.72685375,-69.41857317,20
999999,-38.59749413,-69.4582434,24
999999,-38.12866757,-69.24305748,24
999999,-38.19784049,-68.76118975,23
5594,-38.39038854,-68.40952264,23
999999,-38.33873244,-68.96767689,23
999999,-38.33873238,-68.96740202,23
999999,-38.2214245,-68.65306897,23
999999,Not reported,Not reported,23
999999,Not reported,Not reported,23
999999,Not reported,Not reported,23
999999,Not reported,Not reported,23
999999,-38.38853015,-68.60321682,23
999999,-38.34967978,-68.75006802,23
999999,-38.34967987,-68.74993107,23
999999,-38.34967949,-68.74986217,23
999999,-38.46520411,-68.50963151,23
999999,-37.99963159,-69.19779294,23
999999,-37.99963196,-69.19748543,23
5011,-37.99963147,-69.19738322,23
999999,-37.99963155,-69.19728099,23
5168,-37.99963149,-69.19758861,23
4998,-38.00095135,-69.20163533,23
2728.8,-38.00094618,-69.2017425,23
4884,-38.00095215,-69.2015364,23
4873,-38.0009565,-69.20132161,23
4967,-38.00095646,-69.20121937,23
5115,-38.00095636,-69.20142776,23
2859,-38.23354172,-69.24569801,14
3192,-38.23354292,-69.24547016,14
999999,Not reported,Not reported,23
999999,Not reported,Not reported,11
999999,Not reported,Not reported,23
999999,Not reported,Not reported,24
999999,Not reported,Not reported,24
999999,Not reported,Not reported,24
999999,Not reported,Not reported,23
999999,Not reported,Not reported,23
999999,Not reported,Not reported,24
999999,Not reported,Not reported,23
999999,Not reported,Not reported,24
999999,Not reported,Not reported,24
999999,Not reported,Not reported,23
999999,Not reported,Not reported,23
999999,Not reported,Not reported,23
999999,Not reported,Not reported,23
999999,Not reported,Not reported,23
999999,Not reported,Not reported,23
999999,Not reported,Not reported,23
999999,Not reported,Not reported,23
999999,Not reported,Not reported,23
5252.2,Not reported,Not reported,23
999999,Not reported,Not reported,23
5501,Not reported,Not reported,23
200,Not reported,Not reported,4
3324.1,-38.25946226,-69.58849075,23
2943,-38.25946226,-69.58849075,23
2850,-38.3001269,-69.4404893,23
2936,-38.29888102,-69.44126896,23
1708,-38.54313346,-69.47020942,0
847,-38.97277501,-69.25518065,11
999999,-38.09793169,-68.74702127,24
4046,-38.09785279,-68.74730788,23
3919,-38.09812233,-68.74730125,23
3905,-38.09812233,-68.74730125,23
2904,-38.09843958,-68.74727601,23
4054,-38.09847208,-68.7470081,23
999999,-38.09899576,-68.66222368,23
2842,-38.09899575,-68.66222365,23
3500,-38.21205093,-68.54133558,13
2505,-38.12396386,-69.01414258,23
2673,-38.12396386,-69.01414258,23
999999,-38.12396386,-69.01414258,23
3933,-38.12383043,-69.01410953,23
2794.9,-38.42029066,-68.97081696,23
5349,-38.42029018,-68.97070176,23
4430,-38.220459,-69.16002793,23
4539,-38.22046043,-69.1600877,23
4388,-38.22045648,-69.15979787,23
2756.22,-38.22204237,-69.15866171,23
2792.01,-38.22204234,-69.15854694,23
884,-39.47976561,-69.41775338,99
2774,-38.1173001,-69.07828473,23
2701,-38.13674942,-69.07655865,23
2661,-38.13674782,-69.07884338,23
2698.07,-38.23825934,-69.15786848,23
999999,-38.36812703,-68.65147127,23
999999,-38.36812547,-68.6511288,23
999999,-38.36812651,-68.65135765,23
999999,-38.36812743,-68.65124299,23
999999,-38.37184996,-68.65636794,23
2313,-38.37175118,-68.65639619,23
3222,-38.34508628,-68.57814885,23
3054.91,-38.27720309,-68.91250394,23
999999,-38.27720482,-68.91261693,23
999999,-38.27720342,-68.91273334,23
999999,-38.27720482,-68.91261693,23
5148,-38.35211404,-69.01106315,23
5164,-38.35211393,-69.01119987,23
999999,-38.35211181,-69.04981956,23
999999,-38.35211175,-69.04995627,23
3027,-38.5544872,-69.23458986,23
999999,Not reported,Not reported,11
999999,Not reported,Not reported,24
3594,Not reported,Not reported,23
999999,Not reported,Not reported,23
1218,-39.08130074,-68.89460301,13
1250,-39.08386423,-68.89558124,13
999999,-38.23598044,-68.8732933,23
999999,-38.23598143,-68.87317835,23
999999,-38.23598113,-68.87340588,24
999999,-38.23598167,-68.87306425,23
999999,Not reported,Not reported,23
999999,Not reported,Not reported,23
999999,Not reported,Not reported,13
999999,Not reported,Not reported,24
999999,Not reported,Not reported,23
999999,Not reported,Not reported,23
999999,Not reported,Not reported,23
999999,Not reported,Not reported,23
999999,Not reported,Not reported,23
999999,Not reported,Not reported,23
999999,Not reported,Not reported,23
999999,Not reported,Not reported,23
999999,Not reported,Not reported,10
999999,-38.58365874,-68.43310922,23
999999,Not reported,Not reported,23
999999,Not reported,Not reported,23
5319,Not reported,Not reported,23
999999,Not reported,Not reported,24
832.8,-38.45692928,-69.02011807,20
999999,-38.44235185,-69.04967706,23
5494,-38.44235015,-69.0494466,23
3026,-38.442351,-69.04956217,23
1019,-38.42786264,-68.99963879,4
999999,-38.42786174,-69.00021129,4
999999,-38.46896511,-69.05138753,23
999999,-38.46896503,-69.05156056,23
999999,Not reported,Not reported,20
999999,Not reported,Not reported,23
999999,Not reported,Not reported,23
999999,Not reported,Not reported,10
999999,Not reported,Not reported,24
999999,Not reported,Not reported,24
999999,Not reported,Not reported,23
2919.1,Not reported,Not reported,23
5132,Not reported,Not reported,23
999999,Not reported,Not reported,23
999999,Not reported,Not reported,23
2719,-38.55585004,-68.97260069,23
2928,-38.55587168,-68.97271277,23
2761,-38.60213565,-68.97581857,23
1144,-38.74311443,-68.85150201,13
2424,-38.75811014,-68.86914634,13
2406,-38.76303585,-68.87423956,13
2225,-38.75882982,-68.88460632,13
2356,-38.75856037,-68.80584507,13
4921,-38.39878716,-69.19997754,23
4856,-38.39877407,-69.19980619,23
4401,-38.39782328,-69.19545239,23
2751.11,-38.39907566,-69.17170036,23
2270.86,-38.39907595,-69.17192932,23
2742.56,-38.39925457,-69.17170113,23
4854,-38.39925622,-69.17192643,23
4888,-38.39821246,-69.16330607,23
4897,-38.3982124,-69.16353822,23
5200,-38.37706395,-69.19045827,23
5139,-38.37706295,-69.19068738,23
999999,Not reported,Not reported,13
999999,Not reported,Not reported,23
999999,Not reported,Not reported,23
